date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2022-11-25,0.004172431573474153,10.950524929618817,0.03269578971325761,0.3580360603486019,0.0,0.0,0.0,0.0,0.039063716927958014,-0.09056565379096296,4.4012045488242866e-07,0.48766948003772476,0.0,0.0,-0.24908270143714648,0.13361800767511198,0.0,0.0
2022-11-28,-0.09146318226890322,25.215268755133792,0.030000000003803467,0.7564580627499192,0.0,0.0,0.0,0.0,-6.2688198261015314e-09,-0.04541194166654091,-5.964903020518096e-09,0.86321377217179,0.0,0.0,-1.2150958958958264e-08,-0.09137427458801553,0.0,0.0
2022-11-29,0.0029655696335788772,45.69495284794378,0.030000000129297207,1.3708485913465431,0.0,0.0,0.0,0.0,0.16922300438478188,-0.1104619649195649,0.00018751713356136927,0.6156946561806143,0.0,0.0,0.039707715253336225,0.06472514212808472,0.0,0.0
2022-11-30,0.02225636750027321,23.087740845325357,0.0300000000443447,0.6926322263835797,0.0,0.0,0.0,0.0,-1.8809155643427843e-05,0.0,1.1884888543811637e-10,-0.15865875483705882,0.0,0.0,-0.2088549879790602,0.5743314493835567,0.05813599876352964,0.0
2022-12-12,-0.006110495604101632,41.04226184206406,0.029999981674263033,1.2312671031322266,0.0,0.0,0.0,0.0,0.0,-0.3266428867606568,0.0,2.555884460644838e-08,0.0,3.0471341377800208e-09,1.183006533613261e-07,0.0,0.6733570407683364,5.799540507029566e-10
2022-12-13,-0.0120246367596361,60.64748183321912,0.030000005263297908,1.8194247742023377,0.0,0.0,0.0,0.0,0.0,-0.48883711669714874,0.0,1.0686582505342253e-09,0.0,8.805425912340176e-08,0.09699313139211216,0.0,0.4141698926103248,-2.716126002040139e-07
2022-12-14,0.005712084639866112,22.078457847561577,0.03000006070381552,0.6623550756734794,0.0,0.0,0.0,0.0,-0.025566574724056407,-0.34097441509359977,6.728874471954049e-08,0.4474936103052126,0.0,0.0,5.070389960678084e-07,0.0,0.18596482554940147,0.0
2022-12-15,-0.03052065760275063,29.31501454990345,0.03001252823745737,0.879817701960451,0.0,0.0,0.0,0.0,0.0,-0.20650115073963532,3.7077692479409757e-07,0.23862725692020845,0.0,0.0,0.4074790707378294,0.0,0.056244225198373604,-0.09114792562289828
2022-12-16,-0.00861103716973248,19.15882401413524,0.03000000025653937,0.5747647253390499,0.0,0.0,0.0,0.0,0.0,-0.15699333811722327,-0.11448858637467865,0.36498085036389677,0.0,0.0,0.27409399672414464,0.0,-2.3814256297743866e-08,-0.08944325223431292
2022-12-19,0.030208860823088664,29.101158531567044,0.03000000000454474,0.8730347560792685,0.0,0.0,0.0,0.0,0.0,-4.030978934219502e-09,1.8199688918280846e-07,0.12769740149412176,0.0,0.0,0.18302328893524342,0.0,5.2644812645551244e-08,-0.6892794693628296
2022-12-20,0.019866145265573953,37.423094377098224,0.030001149165017886,1.122735836623866,0.0,0.0,0.0,0.0,0.0,0.0,-1.1308967342941854e-08,0.13925735284861693,0.009641352715585768,0.0,0.17030085839876147,0.0,5.483699659322013e-05,-0.6807455877300543
2022-12-21,-0.020629969606102822,47.99605508956692,0.030000167686197256,1.439889700962969,0.0,0.0,0.0,0.0,0.0,1.0445962082271083e-05,0.0,2.0940489848341695e-06,0.03491860198163509,0.0,0.1862024055855489,0.0,0.08324108638009398,-0.6956253660416548
2022-12-22,0.011006570796770145,77.65598480275287,0.029999999999897865,2.3296795440746547,0.0,0.0,0.0,0.0,0.0,0.0,-0.10810974053772371,1.410398998336486e-07,1.7746195790453897e-07,0.0,1.2137673014881822e-07,0.0,0.19837857465206443,-0.6935115998555398
2022-12-23,0.010981317064460686,52.26574348133583,0.03000000018151156,1.5679723139269117,0.0,0.0,0.0,0.0,0.0,0.4824566857124405,-2.966532220953677e-09,6.530271806932268e-08,-0.1328350537141525,0.0,-0.38470830939066514,0.0,0.0,-1.3890449709234049e-08
2022-12-27,0.01973570482511032,43.9734737051816,0.03000003137651988,1.3192055908900198,0.0,0.0,0.0,0.0,0.0,0.022414917891498257,1.5879924156179935e-08,0.49589755748472536,-3.2856048978409104e-07,0.0,6.225549272802284e-09,0.0,0.0,-0.4816871864089117
2022-12-28,-0.0013727320362417793,41.0347532534978,0.03000013893843905,1.2310482989094977,0.0,0.0,0.0,0.0,0.0,0.1780195916103798,0.3916844108924523,0.001126428411557767,-0.15812550155257865,0.0,4.567997162608583e-08,0.0,0.0,-0.27104402185144094
2022-12-29,-0.004886068251323799,42.441343598018946,0.03000341167130978,1.2733851038548702,0.0,0.0,0.0,0.0,0.0,0.15783896239333314,0.43485844634198867,4.904527122701803e-07,-0.18260519602034525,0.0,1.3003091323222398e-09,0.0,0.0,-0.22469690349157528
2022-12-30,0.00016896979502134543,34.91763489626354,0.029999999825444913,1.0475290407928555,0.0,0.0,0.0,0.0,0.0,0.11140222559739338,0.4287572007619548,4.069989207170312e-08,-0.45984034987932054,0.0,2.5926786608941693e-07,0.0,0.0,-5.237290892795172e-07
2023-01-12,-0.010471191716932634,38.702595147205514,0.030000001833695722,1.1610779253849486,0.0,0.0,0.0,0.0,-1.3905288632088816e-08,0.0,1.3736513684175583e-08,-2.2314631573927568e-08,-0.053842112894602175,0.0,-0.2774899824711476,0.0,0.0,0.6686678951872889
2023-01-13,0.019525940015647163,47.71848496938977,0.03000000000008903,1.4315545490859414,0.0,0.0,0.0,0.0,3.7472030484119943e-07,0.0,8.655332402736994e-08,-3.152386049349096e-08,5.2463649609296617e-08,0.0,-0.31885800225168937,0.0,0.0,0.6811416255938195
2023-01-17,0.020420386398140804,49.63429186559931,0.03000038982272787,1.4890481045430302,0.0,0.0,0.0,0.0,0.0003970286890627231,0.0,-5.192225626783484e-07,-0.08346465349098008,0.510456556075755,0.0,0.0,-0.321740506207243,0.0,0.0839407641902963
2023-01-18,-0.004938113220540401,47.98300269972786,0.030000000577934477,1.4394901087228675,0.0,0.0,0.0,0.0,0.3605838002787661,0.0,1.3272986917747838e-08,-0.026340258679800544,0.3370546227116981,0.0,0.0,-0.2760213523364281,0.0,-8.325104962783919e-09
2023-01-19,-0.00999864135069973,41.52974713268899,0.030000000164204677,1.2458924208000484,0.0,0.0,0.0,0.0,-4.6344367991138175e-08,0.0,-3.15220745359301e-08,-0.03000837021989592,0.3789678813999351,0.0,0.0,-0.4104745378447956,0.0,0.1805491326689309
2023-01-20,0.017536195107473455,42.63719550673512,0.030000053045573682,1.2791181269165495,0.0,0.0,0.0,0.0,-8.910747296959527e-09,0.0,-8.831341929541344e-10,-2.4829961706238684e-07,0.21540582775697675,0.0,0.0,-0.5242301439993288,0.0,0.2603639773868748
2023-01-23,0.018520084969673625,37.96775070327917,0.03000000019750052,1.1390325285970255,0.0,0.0,0.0,0.0,-6.871862801510475e-09,0.0,1.3199204309148883e-07,-0.2698083034689989,0.4081765051633872,0.0,0.0,-0.322014949341954,0.0,1.1387557109421558e-07
2023-01-24,-0.010972213115467231,38.018757830340085,0.03000000846715364,1.1405630568208662,0.0,0.0,0.0,0.0,-5.989415827451138e-09,0.18142989521898387,-2.6622337684031872e-09,0.0,0.25372731008740873,0.0,0.0,-0.5648428306043045,0.0,-1.4089757280047995e-09
2023-01-25,0.013070266532784097,34.356673382550746,0.030000000086989095,1.0307002044651783,0.0,0.0,0.0,0.0,-1.122512770636289e-08,0.2035263865307974,-1.990288057962763e-08,0.0,0.0,-1.1722486426433516e-07,0.0,-0.5584781266966888,0.0,0.23799553632107576
2023-01-26,-0.0011668006103370207,12.899500608599652,0.030000095135369005,0.38698624545673993,0.0,0.0,0.0,0.0,0.1619233461514711,0.026658995616199756,0.2920357079417965,0.0,0.0,-3.90017709026185e-07,0.0,-0.39748307331904414,0.0,-0.12189848695377958
2023-01-27,-0.00787575269115292,13.002306454554958,0.030002066423260507,0.3900960619051467,0.0,0.0,0.0,0.0,0.11331570620483201,0.0,0.49925606472733663,-0.13561330195510052,0.0,-9.828023902990731e-08,0.0,-0.02982029396342655,0.0,-0.22199453486540083
2023-01-30,-0.006902434756834208,30.206549217089425,0.030018019151477407,0.9067407728986352,0.0,0.0,0.0,0.0,-0.22233567380695773,0.0,0.004377717576319837,6.671360581997156e-08,0.0,0.42081990172223005,0.0,-0.056992806151657326,0.0,0.2954738340321524
2023-01-31,0.026750127313449484,38.255366089328646,0.03001119582887442,1.148089283212124,0.0,0.0,0.0,0.0,1.8396279673759358e-07,0.010164569892327951,0.00011318827096543195,0.0,0.0,0.6559667666024676,0.0,-0.0036840804795191845,0.0,0.3300712107919723
2023-02-01,-0.006514825814492415,27.84289241456844,0.030000000006620967,0.8352867726214,0.0,0.0,0.0,0.0,-4.056455593775219e-07,-8.757438422471159e-10,0.3237008582364103,0.0,0.0,2.4677793152442346e-07,0.0,-1.1759119638074663e-06,-0.676297937015565,0.0
2023-02-13,-0.0081642611303315,34.037345293130926,0.030000000044383343,1.021120360304619,0.0,0.0,0.0,0.0,-0.4737112791417293,0.30620674685891913,9.367962000156267e-09,0.0,0.0,0.0,-9.231760848699355e-09,-0.10239527018340494,0.0,0.11768670511375703
2023-02-14,0.0043062738737795056,42.699336513262615,0.030000003604597418,1.2809802493117965,0.0,0.0,0.0,0.0,-0.2967237575824673,0.2370010763672001,1.0874231826061595e-09,0.0,0.0,0.0,-0.3858778862298508,-0.03719556674520513,0.0,-0.04320171416247808
2023-02-15,-0.025890946733264992,22.51213861202668,0.03016369659846913,0.6790493188758546,0.0,0.0,0.0,0.0,-0.33486775285592224,0.21777755157391393,0.20487439535245866,0.0,0.0,0.0,5.762446898045206e-09,-0.1733502446098205,0.0,0.06913004981177671
2023-02-16,-0.0030404615447137792,19.8052540055381,0.030000015999952147,0.5941579370492593,0.0,0.0,0.0,0.0,-0.09008702340235009,0.3549081618182031,2.0263619716216507e-08,0.0,0.0,0.0,-4.6583503623899805e-09,-0.3604994685931449,0.0,0.1945060383560484
2023-02-17,-0.0007389809763052571,23.215820325525982,0.030000039011885714,0.6964755154587088,0.0,0.0,0.0,0.0,-0.23392028626349806,0.14561651406828302,-1.0121503927045688e-06,0.0,0.0,0.0,-0.07434725372590714,0.12351980099696847,0.0,0.42259513279442623
2023-02-21,-0.0006190600526318548,18.251374520387262,0.030000000891373352,0.5475412518804068,0.0,0.0,0.0,0.0,-1.5113088764694985e-08,-0.12693870588783138,-1.5196861583799022e-07,0.0,0.0,0.0,-0.38427212065231586,0.4827611222827407,0.0,0.006028178242568686
2023-02-22,0.012402941923188535,28.927024980762326,0.03000000979217306,0.8678110326813046,0.0,0.0,0.0,0.0,-9.7767497966062e-10,-0.29990293911516225,0.04023183515513947,0.0,0.0,0.0,1.0740315250951757e-08,-0.47285261701111736,0.0,0.1870125989553482
2023-02-23,-0.01215179309088921,60.522115471531365,0.030000012724761806,1.8156642342754443,0.0,0.0,0.0,0.0,-2.0365321129136562e-08,-0.3522776901500869,0.0,0.0,5.1509623543318886e-08,0.0,0.0,-0.06888322214936513,-0.5201823601528094,0.058656769473534084
2023-02-24,0.0007750637967937132,57.71584363133314,0.03000007344909726,1.7314795481166068,0.0,0.0,0.0,0.0,0.13802045754229636,-0.42923958601994444,-1.4265071354232522e-06,0.0,0.0,0.0,-7.876192548808731e-08,-0.43270505641664264,0.0,-3.339475247650495e-05
2023-02-27,0.0031805843617992383,25.650019089070724,0.030000148633356222,0.7695043851205461,0.0,0.0,0.0,0.0,9.951042611884997e-07,-0.26836414271995945,3.5575456427154786e-06,0.0,0.0,0.0,0.20730845869246667,-0.4940948670251969,0.0,0.030227978910254267
2023-02-28,0.03264009731510667,19.80782503920319,0.030000076248657116,0.5942362614961554,0.0,0.0,0.0,0.0,0.29379700258349195,-0.21673099899433818,1.5399684497752826e-06,0.0,0.0,0.0,0.09623314668934999,-0.2169309128077812,0.0,-0.17630639895666975
2023-03-01,0.03264064652272384,40.69876193321718,0.029999999997508305,1.2209628578951064,0.0,0.0,0.0,0.0,0.31982778560276504,0.0,-1.4614526090556633e-08,2.4975059032487988e-08,0.0,0.0,-0.07541781724475256,-0.604754409535235,0.0,-2.7206832508878524e-08
2023-03-02,0.0036507095459695693,42.360612882722336,0.030000002161013964,1.270818478023546,0.0,0.0,0.0,0.0,0.6396207010251757,0.04144663489925056,-8.911820323248101e-10,0.0,0.0,0.0,-1.9364639760944554e-08,-0.31893267459088925,0.0,3.054547853904968e-08
2023-03-03,0.03473478409830932,37.978758587771665,0.030000000170203867,1.1393627640972814,0.0,0.0,0.0,0.0,0.7791692661590017,0.0,-5.2912846800207235e-08,0.036292542606329005,0.0,0.0,0.06534497779840648,-0.1191932496864116,0.0,-1.666269788405359e-08
2023-03-15,0.032250601067717426,79.04015627889747,0.030000016475863357,2.3712059906217386,0.0,0.0,0.0,0.0,0.0,-0.5326508229433671,0.0,0.0,-3.3317521227604334e-08,0.0,-0.04518340060865356,0.1705806702659176,-0.2515850759433672,3.0788266199215382e-09
2023-03-16,0.004076636521634429,42.55044037664637,0.030000000004125362,1.2765132114749271,0.0,0.0,0.0,0.0,0.0,-0.3548544434923818,-0.04119122514975525,0.0,0.4031122791925735,0.0,-0.2008420383666465,0.0,-1.0211859756009685e-08,-4.570061620425631e-09
2023-03-17,0.014773004357841629,33.751187605191134,0.030000000002038396,1.0125356282245324,0.0,0.0,0.0,0.0,0.0,-0.1317722117820506,0.0,0.0,0.23732363881646384,3.894431653409778e-08,-0.26478157570131244,0.0,0.3002454901644068,-0.06587704459144979
2023-03-20,0.0018577252962927108,43.57619928517549,0.030019317602661466,1.3081277662585526,0.0,0.0,0.0,0.0,0.0,-0.14386673709297038,0.0,0.0,0.15435947860579416,3.419302915415054e-06,-0.24336894193293387,0.0,0.4584011589794439,2.640859422340194e-07
2023-03-21,-0.012223816204432345,60.64972535960557,0.030000000700786636,1.8194918032906842,0.0,0.0,0.0,0.0,0.0,-0.15759193136896008,0.0,0.0,0.5652966670163915,-2.9783665752641503e-09,-9.765805377105767e-09,0.0,-5.263796914026349e-09,-0.2771113852995156
2023-03-22,0.012168720168617806,42.68424974808919,0.030000000023233456,1.2805274934343782,0.0,0.0,0.0,0.0,0.0,-0.05635011819821911,0.0,0.0,0.2524383562730863,0.4431813981733091,-0.248030131385394,0.0,1.617519598007881e-08,2.387956797877559e-08
2023-03-23,0.01500377052959458,35.71488692890149,0.030001593630638004,1.0715035242050874,0.0,0.0,0.0,0.0,0.0,-0.030707758076861276,0.0,0.0,0.1976087023698326,0.3696536462909929,-0.3006753797954964,0.0,1.623488992101162e-07,0.1013543511217934
2023-03-24,-0.014020483762102945,30.87632759450674,0.030000000361131735,0.926289838985624,0.0,3.1947838384201e-08,0.0,0.0,0.0,0.15497921062361633,0.0,0.0,0.337907594482945,-1.1034816087263397e-09,0.0,-0.2457929826768729,0.0,-0.26132024275029175
2023-03-27,0.00033396602123467574,34.583161107055595,0.03000000014368914,1.0374948381808926,0.0,0.0,8.915546231357924e-09,0.0,0.0,1.5331243501029797e-08,0.0,0.0,0.12919375726595209,0.36111184516150685,0.0,-0.3962027886484523,0.0,-0.11349160250839145
2023-03-28,-0.0013664099837719388,23.970077292738104,0.03000000394805116,0.7191024134172346,0.0,0.0,0.0,-7.340349936238275e-09,0.0,2.018682759056636e-08,0.0,0.0,0.16983999442787173,0.5021492036266115,0.0,-0.24874336170450634,0.0,-0.07926753359190057
2023-03-29,-0.0018678048390038235,25.68210507083285,0.03000000002266739,0.7704631527071318,0.0,0.0,0.0,0.0,0.0,0.07288106577966175,0.0,0.0,0.1480344751887392,0.46891910313008905,-0.31014685139739656,0.0,1.8452970602025407e-05,-5.15335114130586e-08
2023-03-30,-0.001753529647083919,25.390741507258685,0.02999999999313748,0.7617222450435162,0.0,-3.7252281076004354e-08,0.0,0.0,0.0,0.2380970984024038,0.0,0.0,0.1963240446438443,0.0,0.0,1.4572980552193873e-06,-3.678297207388996e-08,-0.5655774390076347
2023-03-31,0.002702970327844037,32.37761648147009,0.030000107412090887,0.9713319721915871,1.4726219674463665e-08,0.0,0.0,0.0,0.0,0.30075572896431696,0.0,0.0,0.35538013996176443,0.0706273420757243,0.0,0.0,-4.839783983096729e-09,-0.27323676975278344
2023-04-03,0.07936499231280988,54.721338128053304,0.030000263580438214,1.6416545673158827,-0.12560502820338337,0.0,0.0,0.0,0.0,0.3568538634931101,0.0,0.0,0.17267680166962143,0.34480181130703763,0.0,0.0,1.1118223696009748e-06,-6.138350447792992e-05
