date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2021-03-12,0.00048666504248856296,0.8282092751558108,0.5700198361442932,0.4720957153174991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,-0.002213435402645079,0.9363566979551089,0.4554009950903247,0.4264177720082472,0.0,0.0,0.0,0.0,0.0,0.7275879451493,0.0,0.0,0.0,0.27241205485069997,0.0,0.0,0.0,0.0
2021-03-16,-0.004349256093207896,1.3354125686807377,0.30250521616025455,0.40396926775188735,0.0,0.0,0.0,0.0,0.0,0.3496977520299332,0.0,0.0,0.0,0.6503022479700669,0.0,0.0,0.0,0.0
2021-03-17,0.0011256875212037791,1.100478665897355,0.3178542308016004,0.34979179986237524,0.0,0.0,0.0,0.0,0.0,0.43239671789450806,0.0,0.0,0.0,0.5676032821054918,0.0,0.0,0.0,0.0
2021-03-18,-0.009098391514881796,1.4843305759448144,0.2639356758660745,0.3917677937706743,0.0,0.0,0.0,0.0,0.0,0.3150949320927197,0.0,0.0,0.0,0.6849050679072802,0.0,0.0,0.0,0.0
2021-03-19,0.0007311454495049342,1.3363480381287363,0.3337962546406665,0.44606797002377474,0.0,0.0,0.0,0.0,0.0,0.5344071802627539,0.0,0.0,0.0,0.4655928197372461,0.0,0.0,0.0,0.0
2021-03-22,-0.0005443980282009176,1.6062482230776989,0.34042440465214585,0.5468060950647928,0.0,0.0,0.0,0.0,0.0,0.5890133183095442,0.0,0.0,0.0,0.41098668169045577,0.0,0.0,0.0,0.0
2021-03-23,-0.0015506559809086715,1.5687463920301619,0.269048843153949,0.4220694019776464,0.0,0.0,0.0,0.0,0.0,0.38098217874427615,0.0,0.0,0.0,0.6190178212557238,0.0,0.0,0.0,0.0
2021-03-24,5.017376917582936e-05,1.8485390751496775,0.19889941068362788,0.36767333267292934,0.0,0.0,0.0,0.0,0.0,0.1381340508158928,0.0,0.0,0.0,0.8618659491841072,0.0,0.0,0.0,0.0
2021-03-25,0.0066634795546739786,2.0728100176905744,0.1930758368502544,0.4002095287971983,0.0,0.0,0.0,0.0,0.0,0.12679536950368092,0.0,0.0,0.0,0.873204630496319,0.0,0.0,0.0,0.0
2021-03-26,0.013693019914663564,1.8435167740660938,0.18527829840583093,0.34156365098157254,0.0,0.0,0.0,0.0,0.0,0.1381872497788185,0.0,0.0,0.0,0.8618127502211815,0.0,0.0,0.0,0.0
2021-03-29,-0.0032774266111058586,1.9216445245720601,0.2791812825627265,0.5364871829996686,0.0,0.0,0.0,0.0,0.0,0.2034712716089738,0.0,0.0,0.7965287283910262,0.0,0.0,0.0,0.0,0.0
2021-03-30,-0.004713919920503731,1.8300715852022496,0.2741185222476395,0.5016565185430357,0.0,0.0,0.0,0.0,0.0,0.20501782575716543,0.0,0.0,0.7949821742428346,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.005489452857571137,2.0307574127856074,0.26947976838448534,0.5472480372425421,0.0,0.0,0.0,0.0,0.0,0.21652821284344864,0.0,0.0,0.7834717871565513,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.01065438376206084,1.8813278185056674,0.26903675621064416,0.5061463336596123,0.0,0.0,0.0,0.0,0.0,0.2391860282160342,0.0,0.0,0.7608139717839658,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.006082049547359787,1.9662525481288646,0.26663991779916235,0.524281417805474,0.0,0.0,0.0,0.0,0.0,0.19418439202466586,0.0,0.0,0.8058156079753341,0.0,0.0,0.0,0.0,0.0
2021-04-06,-0.00206144170364751,2.2663566079751396,0.26221089791942687,0.5942634011827879,0.0,0.0,0.0,0.0,0.0,0.1919962935794796,0.0,0.0,0.8080037064205206,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0026163849669895256,2.2011715364386455,0.26012811589795615,0.5725866045419942,0.0,0.0,0.0,0.0,0.0,0.13964771653643784,0.0,0.0,0.8603522834635623,0.0,0.0,0.0,0.0,0.0
2021-04-08,-0.0006095537170291095,1.7141001114084922,0.16742373922394457,0.28698105005618973,0.0,0.0,0.0,0.0,0.0,0.12410092694405413,0.0,0.0,0.0,0.8758990730559459,0.0,0.0,0.0,0.0
